1.54246E+12,5687.239583,1691.719178,17/11/2018,0
1.54273E+12,31843.46354,2168.555556,20/11/2018,0
1.54299E+12,7056.291667,1811.372414,23/11/2018,0
1.54326E+12,7360.401042,2185.227273,26/11/2018,0
1.54352E+12,17050.95313,2202.088,29/11/2018,0
1.54379E+12,3531.614583,2315.873874,2/12/2018,0
1.54406E+12,4886.020833,2345.009524,6/12/2018,0
1.54432E+12,3856.25,1953.27193,9/12/2018,0
1.54459E+12,7415.067708,1973.084615,12/12/2018,0
1.54486E+12,4279.859375,1819.716535,15/12/2018,0
1.54512E+12,4240.692708,2011.896,18/12/2018,0
1.54539E+12,4872.869792,1889.047945,21/12/2018,0
1.54566E+12,2455.921875,1867.64375,24/12/2018,0
1.54592E+12,2455.166667,2127.948148,27/12/2018,0
1.54619E+12,2774.192708,1424.653409,30/12/2018,0
1.54645E+12,2802.671875,1791.751592,2/1/2019,0
1.54672E+12,2219.0625,1920.144928,5/1/2019,0
1.54699E+12,3459.921875,1575.33557,8/1/2019,0
1.54725E+12,5040.447917,1891.087248,12/1/2019,0
1.54752E+12,4007.1875,2019.730496,15/1/2019,0
1.54779E+12,5309.098958,2098.320513,18/1/2019,0
1.54805E+12,2887.744792,2021.875912,21/1/2019,0
1.54832E+12,8606.640625,2298.511278,24/1/2019,0
1.54859E+12,3334.729167,2121.714286,27/1/2019,0
1.54885E+12,3686.192708,2277.230769,30/1/2019,0
1.54912E+12,5093.307292,2181.775362,2/2/2019,0
1.54939E+12,4458.442708,2124.565517,5/2/2019,0
1.54965E+12,6575.604167,2283.516129,8/2/2019,0
1.54992E+12,7728.479167,2175.152174,11/2/2019,0
1.55018E+12,4942.098958,2131.682927,14/2/2019,0
1.55045E+12,4227.682292,2072.613333,18/2/2019,0
1.55072E+12,9137.744792,2121.664063,21/2/2019,0
1.55098E+12,5180.59375,2336.448819,24/2/2019,0
1.55125E+12,6676.859375,2221.122581,27/2/2019,0
1.55152E+12,12101.73958,2500.798319,2/3/2019,0
1.55178E+12,7477.083333,2339.021898,5/3/2019,0
1.55205E+12,8787.104167,2443.687943,8/3/2019,0
1.55232E+12,4792.671875,2544.424242,11/3/2019,0
1.55258E+12,7418.65625,1917.557047,14/3/2019,0
1.55285E+12,2023.291667,1953.863014,17/3/2019,0
1.55311E+12,5774.140625,2075.640845,20/3/2019,0
1.55338E+12,1943.088542,1935.025806,23/3/2019,0
1.55365E+12,17905.13021,1556.780822,27/3/2019,0
1.55391E+12,25874.08854,1894.161491,30/3/2019,0
1.55418E+12,34815.1875,1734.986207,2/4/2019,0
1.55445E+12,55513.88542,2734.440299,5/4/2019,0
1.55471E+12,8634.260417,2515.761905,8/4/2019,0
1.55498E+12,11164.05208,2712.529412,11/4/2019,0
1.55525E+12,6755.994792,2533.285714,14/4/2019,0
1.55551E+12,21315.61979,2486.744681,17/4/2019,0
1.55578E+12,11297.96354,2679.060811,20/4/2019,0
1.55605E+12,32174.66667,2719.081481,23/4/2019,0
1.55631E+12,13247.76563,2472.531034,26/4/2019,0
1.55658E+12,5861.0625,2382.421053,29/4/2019,0
1.55684E+12,6433.354167,2552.343284,3/5/2019,0
1.55711E+12,8457.552083,2685.937063,6/5/2019,0
1.55738E+12,19187.22917,2351.478528,9/5/2019,0
1.55764E+12,22708.16146,2570.461988,12/5/2019,0
1.55791E+12,28531.99479,2696.287879,15/5/2019,0
1.55818E+12,50696.61458,2597.976378,18/5/2019,0
1.55844E+12,20034.64583,2583.704,21/5/2019,0
1.55871E+12,15410.21875,2337.892216,24/5/2019,0
1.55898E+12,8687.578125,2568.917808,27/5/2019,0
1.55924E+12,13794.11979,2127.969325,30/5/2019,0
1.55951E+12,8511.848958,2364.592814,2/6/2019,0
1.55977E+12,7366.46875,2417.128571,5/6/2019,0
1.56004E+12,6904.90625,2380.652439,9/6/2019,0
1.56031E+12,16197.25,2555.529915,12/6/2019,0
1.56057E+12,15199.84375,2470.663866,15/6/2019,0
1.56084E+12,36066.64063,2321.821656,18/6/2019,0
1.56111E+12,26205.66667,2047.054422,21/6/2019,0
1.56137E+12,3770.052083,2507.358779,24/6/2019,0
1.56164E+12,59287.39583,2266.808219,27/6/2019,0
1.56191E+12,3545.822917,2422.349693,30/6/2019,0
1.56217E+12,8746.963542,2539.406015,3/7/2019,0
1.56244E+12,3277.083333,2194.022599,6/7/2019,0
1.56271E+12,10437.17708,2542.605634,9/7/2019,0
1.56297E+12,17787.5625,2175.861842,12/7/2019,0
1.56324E+12,9947.984375,2311.360465,16/7/2019,0
1.56351E+12,27967.13542,1958.842697,19/7/2019,0
1.56377E+12,3530.411458,2373.948052,22/7/2019,0
1.56404E+12,7595.755208,2200.603659,25/7/2019,0
1.56431E+12,2857.520833,2391.171233,28/7/2019,0
1.56457E+12,10961.21875,2609.46281,31/7/2019,0
1.56484E+12,3305.817708,1905.597315,3/8/2019,0
1.56511E+12,8783.604167,2126.539568,6/8/2019,0
1.56537E+12,6723.380208,1867.710526,9/8/2019,0
1.56564E+12,7542.265625,2312.5,12/8/2019,0
1.5659E+12,5784.328125,2068.378698,15/8/2019,0
1.56617E+12,4374.296875,2371.58042,18/8/2019,0
1.56644E+12,8105.552083,2367.471831,22/8/2019,0
1.5667E+12,3482.666667,1786.143791,25/8/2019,0
1.56697E+12,6706.729167,2368.401316,28/8/2019,0
1.56724E+12,5399.421875,2252,31/8/2019,0
1.5675E+12,6979.822917,2178.457516,3/9/2019,0
1.56777E+12,6396.71875,2223.660131,6/9/2019,0
1.56804E+12,4048.286458,2322.766423,9/9/2019,0
1.5683E+12,3781.265625,2101.418182,12/9/2019,0
1.56857E+12,3209.6875,1996.27972,15/9/2019,0
1.56884E+12,6002.494792,2387.801471,18/9/2019,0
1.5691E+12,3354.989583,2096.193333,21/9/2019,0
1.56937E+12,6712.755208,1867.351648,24/9/2019,0
1.56963E+12,10659.23438,2059.04,28/9/2019,0
1.5699E+12,12732.84896,2130.92638,1/10/2019,0
1.57017E+12,6491.125,2338.581081,4/10/2019,0
1.57043E+12,3069.229167,1919.957831,7/10/2019,0
1.5707E+12,11813.92708,2229.147436,10/10/2019,0
1.57097E+12,2931.614583,1977.566038,13/10/2019,0
1.57123E+12,6252.760417,2358.34965,16/10/2019,0
1.5715E+12,3424.84375,2294.027211,19/10/2019,0
1.57177E+12,5771.963542,2121.309677,22/10/2019,0
1.57203E+12,10590.22917,2129.925926,25/10/2019,0
1.5723E+12,7460.015625,1968.21831,28/10/2019,0
1.57256E+12,7413.041667,2366.944056,31/10/2019,0
1.57283E+12,3987.796875,2146.028169,4/11/2019,0
1.5731E+12,8137.145833,2020.497041,7/11/2019,0
1.57336E+12,3054.552083,2381.144928,10/11/2019,0
1.57363E+12,13636.73958,2310.529851,13/11/2019,0
